Runs; Iterations;Problem;ants;BestSequence;RouteDistance;Time;

1;15;1;1024;0.00281;
2;15;1;1024;0.00248;
3;15;1;1024;0.00178;
4;15;1;1024;0.00183;
5;15;1;1024;0.00342;
6;15;1;1024;0.00229;
7;15;1;1024;0.00213;
8;15;1;1024;0.00227;
9;15;1;1024;0.00191;
10;15;1;1024;0.00233;
1;15;1;2048;0.00243;
2;15;1;2048;0.00247;
3;15;1;2048;0.00217;
4;15;1;2048;0.00199;
5;15;1;2048;0.00238;
6;15;1;2048;0.00340;
7;15;1;2048;0.00335;
8;15;1;2048;0.00196;
9;15;1;2048;0.00374;
10;15;1;2048;0.00229;
1;15;1;4096;0.00258;12184.53359;1.48280; 
2;15;1;4096;0.00297;11950.26220;1.38043; 
3;15;1;4096;0.00256;12227.82115;1.44584; 
4;15;1;4096;0.00203;11382.47738;1.65998; 
5;15;1;4096;0.00255;11336.15438;19.76288; 
6;15;1;4096;0.00381;11770.26837;1.32964; 
7;15;1;4096;0.00340;10193.49972;1.39792; 
8;15;1;4096;0.00240;11667.54583;1.34152; 
9;15;1;4096;0.00373;10077.13155;1.36672; 
10;15;1;4096;0.00251;11315.50523;1.16002; 
1;15;1;8192;0.00502;
2;15;1;8192;0.00414;
3;15;1;8192;0.00717;
4;15;1;8192;0.00507;
5;15;1;8192;0.00505;
6;15;1;8192;0.00741;
7;15;1;8192;0.00627;
8;15;1;8192;0.00496;
9;15;1;8192;0.00504;
10;15;1;8192;0.00489;
1;15;2;1024;0.03925;
2;15;2;1024;0.03938;
3;15;2;1024;0.03190;
4;15;2;1024;0.03689;
5;15;2;1024;0.04492;
6;15;2;1024;0.03642;
7;15;2;1024;0.03275;
8;15;2;1024;0.04652;
9;15;2;1024;0.05022;
10;15;2;1024;0.05288;
1;15;2;2048;0.03919;
2;15;2;2048;0.06144;
3;15;2;2048;0.06275;
4;15;2;2048;0.04639;
5;15;2;2048;0.04141;
6;15;2;2048;0.04670;
7;15;2;2048;0.06210;
8;15;2;2048;0.06135;
9;15;2;2048;0.04845;
10;15;2;2048;0.05043;
1;15;2;4096;0.06531;
2;15;2;4096;0.06665;
3;15;2;4096;0.08331;
4;15;2;4096;0.05501;
5;15;2;4096;0.06649;
6;15;2;4096;0.06345;
7;15;2;4096;0.05736;
8;15;2;4096;0.06181;
9;15;2;4096;0.06331;
10;15;2;4096;0.08203;
1;15;2;8192;0.10696;
2;15;2;8192;0.08714;
3;15;2;8192;0.09475;
4;15;2;8192;0.10408;
5;15;2;8192;0.10160;
6;15;2;8192;0.10694;
7;15;2;8192;0.09427;
8;15;2;8192;0.10670;
9;15;2;8192;0.08254;
10;15;2;8192;0.08395;
1;15;3;1024;0.00470;
2;15;3;1024;0.00468;
3;15;3;1024;0.00469;
4;15;3;1024;0.00404;
5;15;3;1024;0.00469;
6;15;3;1024;0.00432;
7;15;3;1024;0.00553;
8;15;3;1024;0.00687;
9;15;3;1024;0.00404;
10;15;3;1024;0.00450;
1;15;3;2048;0.00742;
2;15;3;2048;0.00774;20668.32798;14.12500; 
3;15;3;2048;0.00550;20258.00719;109.67745; 
4;15;3;2048;0.01022;19954.58817;10.03152; 
5;15;3;2048;0.00576;20578.07480;21.38167; 
6;15;3;2048;0.00687;20779.67764;53.96927; 
7;15;3;2048;0.00717;
8;15;3;2048;0.00680;
9;15;3;2048;0.01050;
10;15;3;2048;0.00773;
1;15;3;4096;0.01571;
2;15;3;4096;0.01053;
3;15;3;4096;0.01111;
4;15;3;4096;0.00841;
5;15;3;4096;0.00825;
6;15;3;4096;0.01138;
7;15;3;4096;0.01515;
8;15;3;4096;0.01528;
9;15;3;4096;0.01057;
10;15;3;4096;0.00975;
1;15;3;8192;0.01904;
2;15;3;8192;0.01456;
3;15;3;8192;0.01808;
4;15;3;8192;0.01796;
5;15;3;8192;0.01867;
6;15;3;8192;0.01906;
7;15;3;8192;0.01429;
8;15;3;8192;0.01926;
9;15;3;8192;0.01856;
10;15;3;8192;0.01918;
1;15;4;1024;0.00562;
2;15;4;1024;0.00980;
3;15;4;1024;0.00709;
4;15;4;1024;0.00715;
5;15;4;1024;0.00790;
6;15;4;1024;0.00713;
7;15;4;1024;0.00713;
8;15;4;1024;0.00514;
9;15;4;1024;0.00719;
10;15;4;1024;0.00718;
1;15;4;2048;0.01135;
2;15;4;2048;0.01031;
3;15;4;2048;0.01111;
4;15;4;2048;0.01434;
5;15;4;2048;0.01124;
6;15;4;2048;0.01578;
7;15;4;2048;0.01126;
8;15;4;2048;0.01731;
9;15;4;2048;0.01096;
10;15;4;2048;0.01126;
1;15;4;4096;0.01661;
2;15;4;4096;0.01580;
3;15;4;4096;0.01824;
4;15;4;4096;0.01685;
5;15;4;4096;0.01658;
6;15;4;4096;0.02147;
7;15;4;4096;0.01662;
8;15;4;4096;0.01276;
9;15;4;4096;0.01962;
10;15;4;4096;0.01663;
1;15;4;8192;0.02421;
2;15;4;8192;0.02753;
3;15;4;8192;0.03382;
4;15;4;8192;0.02793;
5;15;4;8192;0.02430;
6;15;4;8192;0.02450;
7;15;4;8192;0.03657;
8;15;4;8192;0.02891;
9;15;4;8192;0.02179;
10;15;4;8192;0.02779;
1;15;5;1024;0.00619;
2;15;5;1024;0.00511;
3;15;5;1024;0.00467;
4;15;5;1024;0.00348;
5;15;5;1024;0.00527;
6;15;5;1024;0.00473;
7;15;5;1024;0.00480;
8;15;5;1024;0.00486;
9;15;5;1024;0.00471;
10;15;5;1024;0.00472;
1;15;5;2048;0.00710;
2;15;5;2048;0.00755;29037.39816;29.70160; 
3;15;5;2048;0.00778;
4;15;5;2048;0.00774;
5;15;5;2048;0.01100;
6;15;5;2048;0.00767;29285.74096;11.33980; 
7;15;5;2048;0.00634;28907.86442;7.27196; 
8;15;5;2048;0.01161;
9;15;5;2048;0.00722;
10;15;5;2048;0.00782;27911.69142;139.20900; 
1;15;5;4096;0.01135;
2;15;5;4096;0.01133;
3;15;5;4096;0.01122;
4;15;5;4096;0.01441;
5;15;5;4096;0.01136;
6;15;5;4096;0.01013;
7;15;5;4096;0.01595;
8;15;5;4096;0.01722;
9;15;5;4096;0.01022;
10;15;5;4096;0.01117;
1;15;5;8192;0.02458;
2;15;5;8192;0.01918;
3;15;5;8192;0.01886;
4;15;5;8192;0.01931;
5;15;5;8192;0.01834;
6;15;5;8192;0.01908;
7;15;5;8192;0.01932;
8;15;5;8192;0.01802;
9;15;5;8192;0.01935;
10;15;5;8192;0.02349;
1;15;6;1024;0.05536;
2;15;6;1024;0.05536;
3;15;6;1024;0.07300;
4;15;6;1024;0.06065;
5;15;6;1024;0.05654;
6;15;6;1024;0.05760;
7;15;6;1024;0.06881;
8;15;6;1024;0.05617;
9;15;6;1024;0.05571;
10;15;6;1024;0.05787;
1;15;6;2048;0.06693;
2;15;6;2048;0.05807;
3;15;6;2048;0.05753;
4;15;6;2048;0.08787;
5;15;6;2048;0.06933;
6;15;6;2048;0.06969;
7;15;6;2048;0.08607;
8;15;6;2048;0.07132;
9;15;6;2048;0.06872;
10;15;6;2048;0.06952;
1;15;6;4096;0.09387;
2;15;6;4096;0.07644;
3;15;6;4096;0.08053;
4;15;6;4096;0.08047;
5;15;6;4096;0.09410;
6;15;6;4096;0.08753;
7;15;6;4096;0.07569;
8;15;6;4096;0.09419;
9;15;6;4096;0.08736;
10;15;6;4096;0.09382;
1;15;6;8192;0.12826;
2;15;6;8192;0.12767;
3;15;6;8192;0.11848;
4;15;6;8192;0.14357;
5;15;6;8192;0.14678;
6;15;6;8192;0.15831;
7;15;6;8192;0.14230;
8;15;6;8192;0.15203;
9;15;6;8192;0.12005;
10;15;6;8192;0.13965;
1;15;7;1024;0.01332;
2;15;7;1024;0.01316;
3;15;7;1024;0.00928;
4;15;7;1024;0.00949;
5;15;7;1024;0.01025;
6;15;7;1024;0.00936;
7;15;7;1024;0.00679;
8;15;7;1024;0.00954;
9;15;7;1024;0.00805;
10;15;7;1024;0.00953;
1;15;7;2048;0.00894;
2;15;7;2048;0.01221;
3;15;7;2048;0.01198;
4;15;7;2048;0.01122;
5;15;7;2048;0.01241;
6;15;7;2048;0.00887;
7;15;7;2048;0.00852;
8;15;7;2048;0.01196;
9;15;7;2048;0.01181;
10;15;7;2048;0.01223;
1;15;7;4096;0.01838;
2;15;7;4096;0.01360;
3;15;7;4096;0.02544;
4;15;7;4096;0.02599;
5;15;7;4096;0.01882;
6;15;7;4096;0.01885;
7;15;7;4096;0.01600;
8;15;7;4096;0.01450;
9;15;7;4096;0.02382;
10;15;7;4096;0.02428;
1;15;7;8192;0.03083;
2;15;7;8192;0.04040;
3;15;7;8192;0.03086;
4;15;7;8192;0.03108;
5;15;7;8192;0.03235;
6;15;7;8192;0.03096;
7;15;7;8192;0.03103;
8;15;7;8192;0.02957;
9;15;7;8192;0.03126;
10;15;7;8192;0.03106;
1;15;8;1024;0.01706;
2;15;8;1024;0.01555;
3;15;8;1024;0.02105;
4;15;8;1024;0.01256;
5;15;8;1024;0.01473;
6;15;8;1024;0.01705;
7;15;8;1024;0.01113;
8;15;8;1024;0.02009;
9;15;8;1024;0.01075;
10;15;8;1024;0.01098;
1;15;8;2048;0.01367;
2;15;8;2048;0.01856;
3;15;8;2048;0.01892;
4;15;8;2048;0.01906;
5;15;8;2048;0.01404;
6;15;8;2048;0.01364;
7;15;8;2048;0.01413;
8;15;8;2048;0.01850;
9;15;8;2048;0.02096;
10;15;8;2048;0.01909;
1;15;8;4096;0.03296;
2;15;8;4096;0.02348;
3;15;8;4096;0.02762;
4;15;8;4096;0.02981;
5;15;8;4096;0.02693;
6;15;8;4096;0.02605;
7;15;8;4096;0.03475;
8;15;8;4096;0.02764;
9;15;8;4096;0.02749;
10;15;8;4096;0.02050;
1;15;8;8192;0.04481;
2;15;8;8192;0.03455;
3;15;8;8192;0.03413;
4;15;8;8192;0.04485;
5;15;8;8192;0.04483;
6;15;8;8192;0.03562;
7;15;8;8192;0.04591;
8;15;8;8192;0.03808;
9;15;8;8192;0.04504;
10;15;8;8192;0.04439;
1;15;9;1024;0.04954;
2;15;9;1024;0.04964;
3;15;9;1024;0.05536;
4;15;9;1024;0.03892;
5;15;9;1024;0.04462;
6;15;9;1024;0.04488;
7;15;9;1024;0.04063;
8;15;9;1024;0.04965;
9;15;9;1024;0.04214;
10;15;9;1024;0.04939;
1;15;9;2048;0.06013;
2;15;9;2048;0.05651;
3;15;9;2048;0.05880;
4;15;9;2048;0.06068;
5;15;9;2048;0.04789;
6;15;9;2048;0.07506;
7;15;9;2048;0.05937;
8;15;9;2048;0.06074;
9;15;9;2048;0.05968;
10;15;9;2048;0.06666;
1;15;9;4096;0.08144;
2;15;9;4096;0.08227;
3;15;9;4096;0.07792;
4;15;9;4096;0.08137;
5;15;9;4096;0.08367;
6;15;9;4096;0.09141;
7;15;9;4096;0.07834;
