Runs; Iterations;Problem;ants;BestSequence;RouteDistance;Time;

16;15;1;1024;0.165790.00233;0.00032;0.00005;0.00082;0.00214;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20592; 
17;15;1;1024;0.154770.00162;0.00023;0.00003;0.00082;0.00211;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.19317; 
18;15;1;1024;0.156540.00336;0.00039;0.00007;0.00082;0.00230;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.20099; 
19;15;1;1024;0.167440.00228;0.00034;0.00005;0.00082;0.00211;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20712; 
20;15;1;1024;0.167150.00226;0.00032;0.00005;0.00082;0.00212;0.00015;0.00000;0.00002;0.00005;0;9999.99900;0.20700; 
21;15;1;1024;0.151420.00207;0.00031;0.00004;0.00082;0.00213;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.19098; 
22;15;1;1024;0.167330.00229;0.00032;0.00005;0.00082;0.00214;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20732; 
23;15;1;1024;0.166060.00224;0.00033;0.00005;0.00082;0.00215;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20621; 
24;15;1;1024;0.166930.00227;0.00032;0.00006;0.00082;0.00213;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20690; 
25;15;1;1024;0.145340.00305;0.00038;0.00006;0.00082;0.00231;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.19079; 
26;15;1;1024;0.166860.00228;0.00032;0.00005;0.00082;0.00214;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20699; 
27;15;1;1024;0.167600.00228;0.00034;0.00005;0.00082;0.00213;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20756; 
28;15;1;1024;0.167790.00225;0.00031;0.00005;0.00082;0.00214;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.20787; 
29;15;1;1024;0.133990.00159;0.00022;0.00003;0.00082;0.00213;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.17272; 
30;15;1;1024;0.147310.00275;0.00036;0.00007;0.00082;0.00224;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.18976; 
1;15;1;2048;0.166960.00238;0.00032;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20460; 
2;15;1;2048;0.167520.00239;0.00031;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20517; 
3;15;1;2048;0.154540.00166;0.00023;0.00003;0.00082;0.00195;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.19060; 
4;15;1;2048;0.151290.00228;0.00030;0.00005;0.00082;0.00204;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.18996; 
5;15;1;2048;0.167250.00238;0.00032;0.00005;0.00082;0.00196;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.20485; 
6;15;1;2048;0.185010.00346;0.00047;0.00007;0.00083;0.00214;0.00015;0.00000;0.00004;0.00006;0;9999.99900;0.22774; 
7;15;1;2048;0.197190.00333;0.00045;0.00007;0.00083;0.00214;0.00015;0.00000;0.00004;0.00006;0;9999.99900;0.23946; 
8;15;1;2048;0.146170.00212;0.00032;0.00004;0.00082;0.00196;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.18340; 
9;15;1;2048;0.166460.00241;0.00032;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20412; 
10;15;1;2048;0.186040.00269;0.00033;0.00005;0.00082;0.00204;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.22515; 
11;15;1;2048;0.127470.00175;0.00022;0.00004;0.00082;0.00195;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.16367; 
12;15;1;2048;0.176830.00246;0.00037;0.00007;0.00082;0.00204;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.21581; 
13;15;1;2048;0.128630.00177;0.00023;0.00004;0.00082;0.00195;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.16489; 
14;15;1;2048;0.145780.00223;0.00025;0.00004;0.00082;0.00196;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.18315; 
15;15;1;2048;0.205550.00227;0.00033;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.24302; 
16;15;1;2048;0.167160.00239;0.00034;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20485; 
17;15;1;2048;0.166690.00220;0.00032;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20414; 
18;15;1;2048;0.164050.00321;0.00043;0.00007;0.00083;0.00214;0.00015;0.00000;0.00004;0.00006;0;9999.99900;0.20636; 
19;15;1;2048;0.164310.00237;0.00033;0.00005;0.00082;0.00196;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20190; 
20;15;1;2048;0.166280.00232;0.00031;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20387; 
21;15;1;2048;0.175910.00338;0.00037;0.00008;0.00082;0.00213;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.21797; 
22;15;1;2048;0.140670.00329;0.00039;0.00006;0.00082;0.00213;0.00015;0.00000;0.00004;0.00005;0;9999.99900;0.18260; 
23;15;1;2048;0.166870.00236;0.00034;0.00005;0.00082;0.00196;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20447; 
24;15;1;2048;0.167810.00230;0.00032;0.00005;0.00082;0.00196;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20534; 
25;15;1;2048;0.151700.00166;0.00023;0.00003;0.00082;0.00195;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.18787; 
26;15;1;2048;0.131290.00194;0.00026;0.00004;0.00082;0.00196;0.00014;0.00000;0.00002;0.00005;0;9999.99900;0.16815; 
27;15;1;2048;0.166020.00233;0.00031;0.00005;0.00082;0.00197;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20358; 
28;15;1;2048;0.166010.00236;0.00033;0.00005;0.00082;0.00196;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.20359; 
29;15;1;2048;0.151590.00238;0.00023;0.00004;0.00082;0.00196;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.18894; 
30;15;1;2048;0.164410.00186;0.00024;0.00005;0.00082;0.00195;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.20083; 
1;15;1;4096;0.174850.00369;0.00046;0.00007;0.00083;0.00216;0.00015;0.00000;0.00004;0.00006;0;9999.99900;0.21781; 
2;15;1;4096;0.151450.00230;0.00029;0.00004;0.00082;0.00198;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.18916; 
3;15;1;4096;0.183480.00281;0.00031;0.00005;0.00082;0.00198;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.22185; 
4;15;1;4096;0.199930.00326;0.00041;0.00006;0.00083;0.00215;0.00015;0.00000;0.00004;0.00005;0;9999.99900;0.24211; 
5;15;1;4096;0.161770.00243;0.00031;0.00005;0.00082;0.00198;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.19970; 
6;15;1;4096;0.189050.00349;0.00040;0.00006;0.00083;0.00208;0.00015;0.00000;0.00004;0.00005;0;9999.99900;0.23029; 
7;15;1;4096;0.126270.00189;0.00024;0.00004;0.00082;0.00197;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.16286; 
8;15;1;4096;0.166880.00248;0.00032;0.00005;0.00084;0.00199;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20500; 
9;15;1;4096;0.161550.00243;0.00031;0.00005;0.00082;0.00198;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.19952; 
10;15;1;4096;0.194490.00234;0.00029;0.00005;0.00082;0.00199;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.23251; 
11;15;1;4096;0.137160.00348;0.00045;0.00007;0.00083;0.00216;0.00015;0.00000;0.00004;0.00006;0;9999.99900;0.17988; 
12;15;1;4096;0.166990.00252;0.00032;0.00005;0.00082;0.00199;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.20512; 
13;15;1;4096;0.161190.00243;0.00030;0.00005;0.00082;0.00198;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.19914; 
14;15;1;4096;0.198960.00317;0.00037;0.00007;0.00082;0.00207;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.23952; 
15;15;1;4096;0.187350.00292;0.00039;0.00006;0.00083;0.00208;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.22776; 
16;15;1;4096;0.167270.00253;0.00033;0.00005;0.00082;0.00199;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.20544; 
17;15;1;4096;0.164900.00248;0.00033;0.00005;0.00082;0.00199;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.20303; 
18;15;1;4096;0.163830.00178;0.00022;0.00003;0.00082;0.00197;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.20030; 
19;15;1;4096;0.124560.00186;0.00022;0.00004;0.00082;0.00197;0.00014;0.00000;0.00002;0.00004;0;9999.99900;0.16119; 
20;15;1;4096;0.163270.00250;0.00032;0.00005;0.00082;0.00199;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20133; 
21;15;1;4096;0.166490.00250;0.00033;0.00005;0.00083;0.00198;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.20459; 
22;15;1;4096;0.166950.00256;0.00031;0.00005;0.00082;0.00199;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20506; 
23;15;1;4096;0.159900.00364;0.00043;0.00007;0.00083;0.00216;0.00015;0.00000;0.00004;0.00006;0;9999.99900;0.20278; 
24;15;1;4096;0.168410.00251;0.00031;0.00005;0.00082;0.00199;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20644; 
25;15;1;4096;0.135750.00293;0.00035;0.00005;0.00082;0.00208;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.17683; 
26;15;1;4096;0.149340.00338;0.00040;0.00006;0.00083;0.00208;0.00015;0.00000;0.00004;0.00005;0;9999.99900;0.19044; 
27;15;1;4096;0.167420.00257;0.00031;0.00005;0.00082;0.00198;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20553; 
28;15;1;4096;0.165470.00241;0.00032;0.00005;0.00082;0.00199;0.00014;0.00000;0.00003;0.00005;0;9999.99900;0.20344; 
29;15;1;4096;0.171580.00250;0.00031;0.00005;0.00082;0.00206;0.00015;0.00000;0.00003;0.00005;0;9999.99900;0.21095; 
30;15;1;4096;0.178540.00350;0.00042;0.00009;0.00083;0.00215;0.00015;0.00000;0.00004;0.00006;0;9999.99900;0.22108; 
1;15;1;8192;0.167340.00492;0.00032;0.00006;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22090; 
2;15;1;8192;0.165320.00364;0.00023;0.00004;0.00082;0.00274;0.00019;0.00000;0.00002;0.00004;0;9999.99900;0.21679; 
3;15;1;8192;0.149300.00611;0.00036;0.00006;0.00082;0.00284;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.20605; 
4;15;1;8192;0.166220.00477;0.00033;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.21962; 
5;15;1;8192;0.167190.00493;0.00031;0.00005;0.00082;0.00276;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22083; 
6;15;1;8192;0.179880.00416;0.00026;0.00004;0.00082;0.00273;0.00019;0.00000;0.00002;0.00005;0;9999.99900;0.23225; 
7;15;1;8192;0.148280.00436;0.00032;0.00005;0.00082;0.00274;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.20081; 
8;15;1;8192;0.173160.00707;0.00046;0.00007;0.00083;0.00292;0.00019;0.00000;0.00004;0.00006;0;9999.99900;0.23258; 
9;15;1;8192;0.167520.00498;0.00033;0.00005;0.00083;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22115; 
10;15;1;8192;0.139420.00477;0.00026;0.00004;0.00082;0.00292;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.19607; 
11;15;1;8192;0.145550.00420;0.00031;0.00005;0.00082;0.00274;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.19783; 
12;15;1;8192;0.166750.00497;0.00032;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22045; 
13;15;1;8192;0.192280.00566;0.00037;0.00006;0.00082;0.00283;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.24876; 
14;15;1;8192;0.158270.00679;0.00046;0.00007;0.00083;0.00292;0.00019;0.00000;0.00004;0.00006;0;9999.99900;0.21728; 
15;15;1;8192;0.139710.00404;0.00027;0.00004;0.00082;0.00274;0.00019;0.00000;0.00002;0.00005;0;9999.99900;0.19144; 
16;15;1;8192;0.161500.00480;0.00031;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.21494; 
17;15;1;8192;0.165370.00557;0.00036;0.00005;0.00082;0.00283;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22204; 
18;15;1;8192;0.134160.00360;0.00022;0.00004;0.00082;0.00273;0.00019;0.00000;0.00002;0.00005;0;9999.99900;0.18532; 
19;15;1;8192;0.172710.00699;0.00046;0.00007;0.00083;0.00291;0.00019;0.00000;0.00004;0.00006;0;9999.99900;0.23187; 
20;15;1;8192;0.167530.00494;0.00033;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22109; 
21;15;1;8192;0.171200.00737;0.00045;0.00007;0.00083;0.00293;0.00019;0.00000;0.00004;0.00006;0;9999.99900;0.23140; 
22;15;1;8192;0.149390.00448;0.00028;0.00004;0.00082;0.00276;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.20250; 
23;15;1;8192;0.167910.00499;0.00031;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22160; 
24;15;1;8192;0.188830.00461;0.00029;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.24240; 
25;15;1;8192;0.152640.00600;0.00037;0.00006;0.00082;0.00283;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.20904; 
26;15;1;8192;0.167180.00490;0.00033;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22072; 
27;15;1;8192;0.167920.00490;0.00032;0.00005;0.00082;0.00275;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.22146; 
28;15;1;8192;0.177970.00600;0.00031;0.00005;0.00082;0.00282;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.23373; 
29;15;1;8192;0.153320.00525;0.00034;0.00005;0.00082;0.00283;0.00019;0.00000;0.00003;0.00005;0;9999.99900;0.20867; 
30;15;1;8192;0.179330.00710;0.00048;0.00007;0.00083;0.00291;0.00019;0.00000;0.00004;0.00006;0;9999.99900;0.23877; 
1;15;2;1024;0.168260.03735;0.04995;0.00010;0.32909;
2;15;2;1024;0.162580.03922;0.01313;0.00006;0.32906;
3;15;2;1024;0.151220.02996;0.01013;0.00005;0.32911;
4;15;2;1024;0.177040.04929;0.01567;0.00007;0.32897;
5;15;2;1024;0.167420.03748;0.01234;0.00006;0.32896;
6;15;2;1024;0.158540.03075;0.01007;0.00005;0.32905;
7;15;2;1024;0.211960.05210;0.01601;0.00007;0.32897;
8;15;2;1024;0.181170.05011;0.01650;0.00007;0.32905;
9;15;2;1024;0.157210.03005;0.01049;0.00005;0.32908;
10;15;2;1024;0.207630.04050;0.01241;0.00006;0.32897;
11;15;2;1024;0.147230.03718;0.01244;0.00006;0.32906;
12;15;2;1024;0.123500.03038;0.00975;0.00005;0.32910;
13;15;2;1024;0.131630.04834;0.01691;0.00008;0.32900;
14;15;2;1024;0.198140.03504;0.01233;0.00007;0.32905;
15;15;2;1024;0.132300.04635;0.01596;0.00008;0.32899;
16;15;2;1024;0.166060.03342;0.01214;0.00006;0.32894;
17;15;2;1024;0.164900.03902;0.01244;0.00006;0.32901;
18;15;2;1024;0.201390.05194;0.01607;0.00007;0.32917;
19;15;2;1024;0.154750.02994;0.01011;0.00005;0.32898;
20;15;2;1024;0.166630.03899;0.01248;0.00006;0.32900;
21;15;2;1024;0.166030.03816;0.01248;0.00006;0.32898;
22;15;2;1024;0.162380.03864;0.01183;0.00006;0.32899;
23;15;2;1024;0.155530.02955;0.01013;0.00005;0.32900;
24;15;2;1024;0.172100.04964;0.01644;0.00009;0.32900;
25;15;2;1024;0.166700.03701;0.01243;0.00006;0.32898;
26;15;2;1024;0.167140.03727;0.01239;0.00006;0.32911;
27;15;2;1024;0.215320.04013;0.01250;0.00006;0.32904;
28;15;2;1024;0.158380.03041;0.01010;0.00005;0.32899;
29;15;2;1024;0.174690.05204;0.01623;0.00007;0.32900;
30;15;2;1024;0.198990.04342;0.01451;0.00007;0.32901;
1;15;2;2048;0.188230.05939;0.01545;0.00007;0.32907;
2;15;2;2048;0.207490.05215;0.01223;0.00006;0.32903;
3;15;2;2048;0.167340.04625;0.01242;0.00006;0.32904;
4;15;2;2048;0.128410.04173;0.01203;0.00006;0.32899;
5;15;2;2048;0.165220.04621;0.01241;0.00006;0.32901;
6;15;2;2048;0.199680.05957;0.01554;0.00007;0.32898;
7;15;2;2048;0.166390.04604;0.01245;0.00006;0.32898;
8;15;2;2048;0.128760.03755;0.00971;0.00005;0.32899;
9;15;2;2048;0.188130.04492;0.01216;0.00006;0.32900;
10;15;2;2048;0.167480.04604;0.01244;0.00006;0.32902;
11;15;2;2048;0.124520.03686;0.00969;0.00005;0.32900;
12;15;2;2048;0.153160.03978;0.01011;0.00006;0.32904;
13;15;2;2048;0.167480.04591;0.01240;0.00006;0.32905;
14;15;2;2048;0.181530.05858;0.01600;0.00007;0.32901;
15;15;2;2048;0.168430.04613;0.01241;0.00006;0.32918;
16;15;2;2048;0.213360.06338;0.01536;0.00007;0.32915;
17;15;2;2048;0.194370.04756;0.01768;0.00011;0.32903;
18;15;2;2048;0.166830.04578;0.01239;0.00006;0.32900;
19;15;2;2048;0.126570.04177;0.01204;0.00006;0.32901;
20;15;2;2048;0.163270.04556;0.01215;0.00006;0.32896;
21;15;2;2048;0.117720.03637;0.00970;0.00005;0.32914;
22;15;2;2048;0.204280.05567;0.01384;0.00006;0.32916;
23;15;2;2048;0.158040.05384;0.01387;0.00008;0.32912;
24;15;2;2048;0.153600.03780;0.01039;0.00005;0.32899;
25;15;2;2048;0.163060.04668;0.01238;0.00006;0.32903;
26;15;2;2048;0.134760.05995;0.01585;0.00009;0.32912;
27;15;2;2048;0.210270.04871;0.01240;0.00006;0.32901;
28;15;2;2048;0.166600.04593;0.01241;0.00006;0.32900;
29;15;2;2048;0.147490.04521;0.01243;0.00006;0.32898;
30;15;2;2048;0.165150.04760;0.01241;0.00006;0.32899;
1;15;2;4096;0.144410.06296;0.01226;0.00006;0.32914;
2;15;2;4096;0.164850.06391;0.01236;0.00006;0.32912;
3;15;2;4096;0.167710.06533;0.01239;0.00006;0.32902;
4;15;2;4096;0.168260.06548;0.01234;0.00006;0.32903;
5;15;2;4096;0.163660.06615;0.01218;0.00006;0.32904;
6;15;2;4096;0.177290.06174;0.01048;0.00006;0.32901;
7;15;2;4096;0.162550.06394;0.01244;0.00007;0.32901;
8;15;2;4096;0.167050.06270;0.01086;0.00005;0.32898;
9;15;2;4096;0.193230.06619;0.01177;0.00006;0.32901;
10;15;2;4096;0.199000.06869;0.01220;0.00006;0.32914;
11;15;2;4096;0.149190.06025;0.01247;0.00007;0.32901;
12;15;2;4096;0.201850.08011;0.01374;0.00007;0.32900;
13;15;2;4096;0.167530.06154;0.01091;0.00006;0.32906;
14;15;2;4096;0.167520.06462;0.01237;0.00006;0.32900;
15;15;2;4096;0.216250.06700;0.01222;0.00006;0.32900;
16;15;2;4096;0.167240.06435;0.01235;0.00006;0.32913;
17;15;2;4096;0.164720.06140;0.01095;0.00006;0.32909;
18;15;2;4096;0.166570.06455;0.01235;0.00006;0.32914;
19;15;2;4096;0.162420.06225;0.01203;0.00006;0.32903;
20;15;2;4096;0.156710.05953;0.01197;0.00006;0.32899;
21;15;2;4096;0.159300.05297;0.00997;0.00005;0.32904;
22;15;2;4096;0.156620.06123;0.01198;0.00006;0.32913;
23;15;2;4096;0.142280.06231;0.01239;0.00006;0.32904;
24;15;2;4096;0.154160.05406;0.01009;0.00005;0.32902;
25;15;2;4096;0.167050.06444;0.01232;0.00006;0.32899;
26;15;2;4096;0.151690.07396;0.01331;0.00006;0.32903;
27;15;2;4096;0.219440.07207;0.01223;0.00006;0.32913;
28;15;2;4096;0.127070.05414;0.01013;0.00006;0.32897;
29;15;2;4096;0.207290.06233;0.01250;0.00007;0.32911;
30;15;2;4096;0.167980.06552;0.01235;0.00006;0.32905;
1;15;2;8192;0.157090.08244;0.01010;0.00005;0.32904;
2;15;2;8192;0.178050.12295;0.01255;0.00007;0.32914;
3;15;2;8192;0.156190.08416;0.01038;0.00006;0.32902;
4;15;2;8192;0.127160.08155;0.00978;0.00005;0.32910;
5;15;2;8192;0.166540.10223;0.01249;0.00006;0.32902;
6;15;2;8192;0.167360.10223;0.01247;0.00007;0.32901;
7;15;2;8192;0.164990.12077;0.01278;0.00006;0.32916;
8;15;2;8192;0.208990.12512;0.01247;0.00006;0.32912;
9;15;2;8192;0.168580.09965;0.01216;0.00006;0.32913;
10;15;2;8192;0.195370.10273;0.01223;0.00006;0.32906;
11;15;2;8192;0.156400.10013;0.01249;0.00007;0.32910;
12;15;2;8192;0.192440.09477;0.01231;0.00006;0.32897;
13;15;2;8192;0.167300.10180;0.01245;0.00007;0.32899;
14;15;2;8192;0.204290.12084;0.01228;0.00006;0.32911;
15;15;2;8192;0.167120.10355;0.01244;0.00006;0.32907;
16;15;2;8192;0.168040.10181;0.01245;0.00007;0.32903;
17;15;2;8192;0.180900.12190;0.01249;0.00007;0.32902;
18;15;2;8192;0.168380.10217;0.01249;0.00007;0.32911;
19;15;2;8192;0.159000.08301;0.01029;0.00005;0.32900;
20;15;2;8192;0.167790.10182;0.01250;0.00006;0.32910;
21;15;2;8192;0.176590.12324;0.01252;0.00007;0.32904;
22;15;2;8192;0.167850.10089;0.01242;0.00008;0.32900;
23;15;2;8192;0.194200.12090;0.01253;0.00006;0.32904;
24;15;2;8192;0.139180.09872;0.01242;0.00006;0.32912;
25;15;2;8192;0.203910.11146;0.01240;0.00007;0.32905;
26;15;2;8192;0.166340.10241;0.01245;0.00006;0.32903;
27;15;2;8192;0.209370.09547;0.01239;0.00007;0.32913;
28;15;2;8192;0.190140.09473;0.01211;0.00006;0.32909;
29;15;2;8192;0.166010.10222;0.01244;0.00006;0.32913;
30;15;2;8192;0.182290.10212;0.01244;0.00007;0.32904;
1;15;4;1024;0.178590.00740;0.00311;0.00006;0.02700;
2;15;4;1024;0.190150.00644;0.00130;0.00004;0.02700;
3;15;4;1024;0.118620.00500;0.00096;0.00003;0.02700;
4;15;4;1024;0.163790.00708;0.00142;0.00005;0.02700;
5;15;4;1024;0.139160.00936;0.00191;0.00006;0.02700;
6;15;4;1024;0.152070.00875;0.00189;0.00006;0.02700;
7;15;4;1024;0.167560.00705;0.00144;0.00005;0.02701;
8;15;4;1024;0.178080.00951;0.00217;0.00006;0.02701;
9;15;4;1024;0.168340.00704;0.00141;0.00005;0.02700;
10;15;4;1024;0.165940.00703;0.00141;0.00005;0.02700;
11;15;4;1024;0.168950.00611;0.00124;0.00007;0.02701;
12;15;4;1024;0.156730.00734;0.00153;0.00005;0.02700;
13;15;4;1024;0.166050.00711;0.00143;0.00005;0.02699;
14;15;4;1024;0.168270.00715;0.00140;0.00005;0.02700;
15;15;4;1024;0.153750.00524;0.00098;0.00004;0.02700;
16;15;4;1024;0.144900.00639;0.00129;0.00004;0.02699;
17;15;4;1024;0.166320.00722;0.00142;0.00005;0.02700;
18;15;4;1024;0.178590.00853;0.00135;0.00005;0.02699;
19;15;4;1024;0.159120.00876;0.00189;0.00006;0.02700;
20;15;4;1024;0.165740.00697;0.00135;0.00005;0.02701;
21;15;4;1024;0.211840.01126;0.00202;0.00006;0.02702;
22;15;4;1024;0.129080.00806;0.00186;0.00006;0.02699;
23;15;4;1024;0.138800.00641;0.00126;0.00004;0.02700;
24;15;4;1024;0.181740.00743;0.00167;0.00005;0.02702;
25;15;4;1024;0.166960.00702;0.00144;0.00005;0.02699;
26;15;4;1024;0.215470.00944;0.00165;0.00006;0.02700;
27;15;4;1024;0.126080.00612;0.00125;0.00004;0.02700;
28;15;4;1024;0.167800.00711;0.00141;0.00005;0.02700;
29;15;4;1024;0.153750.00506;0.00101;0.00004;0.02700;
30;15;4;1024;0.129380.00536;0.00103;0.00004;0.02701;
1;15;4;2048;0.167400.01119;0.00142;0.00006;0.02700;
2;15;4;2048;0.167530.01119;0.00140;0.00005;0.02700;
3;15;4;2048;0.178070.01520;0.00182;0.00006;0.02700;
4;15;4;2048;0.166720.01111;0.00138;0.00005;0.02699;
5;15;4;2048;0.206350.01453;0.00191;0.00006;0.02698;
6;15;4;2048;0.124170.00831;0.00106;0.00004;0.02699;
7;15;4;2048;0.167340.01113;0.00141;0.00005;0.02699;
8;15;4;2048;0.155600.00806;0.00101;0.00004;0.02699;
9;15;4;2048;0.133240.01017;0.00129;0.00005;0.02699;
10;15;4;2048;0.171660.01589;0.00218;0.00007;0.02702;
