run;iterations;problem;ants;OptSolution;totaltime
 10; 50; 4; 1024; 6120.00; 0.46469
 10; 50; 4; 1024; 6120.00; 0.46703
 10; 50; 4; 1024; 6120.00; 0.46406
 10; 50; 4; 1024; 6120.00; 0.46729
 10; 50; 5; 8192; 12400.00; 2.97871
 10; 50; 5; 8192; 12400.00; 3.12162
 10; 50; 5; 8192; 12400.00; 3.14676
 10; 50; 5; 8192; 12400.00; 3.08655
 10; 50; 5; 8192; 12400.00; 3.11871
 10; 50; 5; 8192; 12400.00; 3.46627
 10; 50; 5; 8192; 12400.00; 3.13994
 10; 50; 5; 8192; 12400.00; 3.09620
 10; 50; 5; 8192; 12400.00; 3.12392
 10; 50; 5; 8192; 12400.00; 3.12357
 10; 50; 5; 4096; 12400.00; 1.82506
 10; 50; 5; 4096; 12400.00; 1.87466
 10; 50; 5; 4096; 12400.00; 1.88964
 10; 50; 5; 4096; 12400.00; 1.92745
 10; 50; 5; 4096; 12400.00; 1.87816
 10; 50; 5; 4096; 12400.00; 1.91901
 10; 50; 5; 4096; 12400.00; 1.88652
 10; 50; 5; 4096; 12400.00; 1.73117
 10; 50; 5; 4096; 12400.00; 1.67137
 10; 50; 5; 4096; 12400.00; 1.65883
 10; 50; 5; 2048; 12400.00; 1.02252
 10; 50; 5; 2048; 12400.00; 1.01473
 10; 50; 5; 2048; 12400.00; 1.05163
 10; 50; 5; 2048; 12400.00; 1.05321
 10; 50; 5; 2048; 12400.00; 1.07428
 10; 50; 5; 2048; 12400.00; 1.08823
 10; 50; 5; 2048; 12400.00; 1.07682
 10; 50; 5; 2048; 12400.00; 1.03661
 10; 50; 5; 2048; 12400.00; 1.07742
 10; 50; 5; 2048; 12400.00; 1.08175
 10; 50; 5; 1024; 12400.00; 0.71258
 10; 50; 5; 1024; 12400.00; 0.69449
 10; 50; 5; 1024; 12400.00; 0.71771
 10; 50; 5; 1024; 12400.00; 0.71452
 10; 50; 5; 1024; 12400.00; 0.69303
 10; 50; 5; 1024; 12400.00; 0.70583
 10; 50; 5; 1024; 12400.00; 0.69354
 10; 50; 5; 1024; 12400.00; 0.71838
 10; 50; 5; 1024; 12400.00; 0.71116
 10; 50; 5; 1024; 12400.00; 0.68953
 10; 50; 6; 8192; 10618.00; 3.07844
 10; 50; 6; 8192; 10618.00; 3.11408
 10; 50; 6; 8192; 10618.00; 3.38450
 10; 50; 6; 8192; 10618.00; 3.45952
 10; 50; 6; 8192; 10618.00; 3.59307
 10; 50; 6; 8192; 10618.00; 3.66685
 10; 50; 6; 8192; 10618.00; 3.71490
 10; 50; 6; 8192; 10618.00; 3.73954
 10; 50; 6; 8192; 10618.00; 3.42820
 10; 50; 6; 8192; 10618.00; 3.41607
 10; 50; 6; 4096; 10618.00; 1.94358
 10; 50; 6; 4096; 10602.00; 2.00665
 10; 50; 6; 4096; 10604.00; 1.98580
 10; 50; 6; 4096; 10601.00; 1.97714
 10; 50; 6; 4096; 10618.00; 1.96255
 10; 50; 6; 4096; 10604.00; 1.96830
 10; 50; 6; 4096; 10618.00; 1.95457
 10; 50; 6; 4096; 10618.00; 1.99036
 10; 50; 6; 4096; 10618.00; 1.94766
