run;iterations;problem;ants;OptSolution;totaltime

 10; 50; 1; 1024; 3800.00; 0.47541
 10; 50; 1; 1024; 3800.00; 0.40824
 10; 50; 1; 1024; 3800.00; 0.35310
 10; 50; 1; 1024; 3800.00; 0.35236
 10; 50; 1; 1024; 3800.00; 0.35316
 10; 50; 1; 1024; 3800.00; 0.35310
 10; 50; 1; 1024; 3800.00; 0.36487
 10; 50; 1; 1024; 3800.00; 0.34957
 10; 50; 1; 1024; 3800.00; 0.34737
 10; 50; 1; 1024; 3800.00; 0.34797
 10; 50; 1; 2048; 3800.00; 0.68922
 10; 50; 1; 2048; 3800.00; 0.70679
 10; 50; 1; 2048; 3800.00; 0.69609
 10; 50; 1; 2048; 3800.00; 0.70767
 10; 50; 1; 2048; 3800.00; 0.68858
 10; 50; 1; 2048; 3800.00; 0.69198
 10; 50; 1; 2048; 3800.00; 0.69094
 10; 50; 1; 2048; 3800.00; 0.70511
 10; 50; 1; 2048; 3800.00; 0.68903
 10; 50; 1; 2048; 3900.00; 0.68846
 10; 50; 1; 4096; 3800.00; 1.37636
 10; 50; 1; 4096; 3800.00; 1.38300
 10; 50; 1; 4096; 3800.00; 1.37702
 10; 50; 1; 4096; 3800.00; 1.41267
 10; 50; 1; 4096; 3800.00; 1.37594
 10; 50; 1; 4096; 3800.00; 1.38803
 10; 50; 1; 4096; 3800.00; 1.38741
 10; 50; 1; 4096; 3800.00; 1.36703
 10; 50; 1; 4096; 3800.00; 1.38401
 10; 50; 1; 4096; 3800.00; 1.36875
 10; 50; 1; 8192; 3800.00; 2.77480
 10; 50; 1; 8192; 3800.00; 2.76720
 10; 50; 1; 8192; 3800.00; 2.74174
 10; 50; 1; 8192; 3800.00; 2.74642
 10; 50; 1; 8192; 3800.00; 2.75510
 10; 50; 1; 8192; 3800.00; 2.77422
 10; 50; 1; 8192; 3800.00; 2.75372
 10; 50; 1; 8192; 3800.00; 2.76353
 10; 50; 1; 8192; 3800.00; 2.74707
 10; 50; 1; 8192; 3800.00; 2.75702
 10; 50; 3; 1024; 4015.00; 0.49521
 10; 50; 3; 1024; 4015.00; 0.44682
 10; 50; 3; 1024; 4015.00; 0.40572
 10; 50; 3; 1024; 4015.00; 0.40803
 10; 50; 3; 1024; 4015.00; 0.41174
 10; 50; 3; 1024; 4015.00; 0.42265
 10; 50; 3; 1024; 4015.00; 0.40786
 10; 50; 3; 1024; 4015.00; 0.40725
 10; 50; 3; 1024; 4015.00; 0.42040
 10; 50; 3; 1024; 4015.00; 0.40526
 10; 50; 3; 2048; 4015.00; 0.77109
 10; 50; 3; 2048; 4375.00; 0.78084
 10; 50; 3; 2048; 4375.00; 0.79431
 10; 50; 3; 2048; 4155.00; 0.78867
 10; 50; 3; 2048; 4155.00; 0.77130
 10; 50; 3; 2048; 4155.00; 0.77169
 10; 50; 3; 2048; 4155.00; 0.77815
 10; 50; 3; 2048; 4155.00; 0.77625
 10; 50; 3; 2048; 4155.00; 0.77343
 10; 50; 3; 2048; 4085.00; 0.77494
 10; 50; 3; 4096; 4155.00; 1.50640
 10; 50; 3; 4096; 4155.00; 1.51819
 10; 50; 3; 4096; 4155.00; 1.51888
 10; 50; 3; 4096; 4155.00; 1.52330
 10; 50; 3; 4096; 4155.00; 1.50252
 10; 50; 3; 4096; 4155.00; 1.51714
 10; 50; 3; 4096; 4155.00; 1.51988
 10; 50; 3; 4096; 4155.00; 1.51115
 10; 50; 3; 4096; 4155.00; 1.49980
 10; 50; 3; 4096; 4155.00; 1.51946
 10; 50; 3; 8192; 4015.00; 3.12624
 10; 50; 3; 8192; 4015.00; 3.03895
 10; 50; 3; 8192; 4015.00; 3.02624
 10; 50; 3; 8192; 4015.00; 3.11128
 10; 50; 3; 8192; 4015.00; 2.98304
 10; 50; 3; 8192; 4015.00; 2.97263
 10; 50; 3; 8192; 4015.00; 2.98379
 10; 50; 3; 8192; 4015.00; 2.97168
 10; 50; 3; 8192; 4015.00; 2.98305
 10; 50; 3; 8192; 4015.00; 2.96652
 10; 50; 4; 1024; 6120.00; 0.51357
 10; 50; 4; 1024; 6120.00; 0.46691
 10; 50; 4; 1024; 6120.00; 0.44316
 10; 50; 4; 1024; 6120.00; 0.44014
 10; 50; 4; 1024; 6120.00; 0.45347
 10; 50; 4; 1024; 6120.00; 0.43973
 10; 50; 4; 1024; 6120.00; 0.43907
 10; 50; 4; 1024; 6120.00; 0.47358
 10; 50; 4; 1024; 6120.00; 0.43751
 10; 50; 4; 1024; 6120.00; 0.43719
 10; 50; 4; 2048; 6120.00; 0.79988
 10; 50; 4; 2048; 6120.00; 0.82424
 10; 50; 4; 2048; 6120.00; 0.80764
 10; 50; 4; 2048; 6120.00; 0.80138
 10; 50; 4; 2048; 6120.00; 0.81890
 10; 50; 4; 2048; 6120.00; 0.81106
 10; 50; 4; 2048; 6120.00; 0.81422
 10; 50; 4; 2048; 6120.00; 0.80618
 10; 50; 4; 2048; 6120.00; 0.80341
