run;iterations;problem;ants;OptSolution;totaltime
 10; 50; 5; 2048; 12400; 0.74332
 10; 50; 5; 2048; 12400; 0.74281
 10; 50; 5; 4096; 12400; 0.91775
 10; 50; 5; 4096; 12400; 0.91760
 10; 50; 5; 4096; 12400; 0.91741
 10; 50; 5; 4096; 12400; 0.91473
 10; 50; 5; 4096; 12400; 0.91529
 10; 50; 5; 4096; 12400; 0.91496
 10; 50; 5; 4096; 12400; 0.91309
 10; 50; 5; 4096; 12400; 0.91760
 10; 50; 5; 4096; 12400; 0.91486
 10; 50; 5; 4096; 12400; 0.91561
 10; 50; 5; 8192; 12400; 1.62221
 10; 50; 5; 8192; 12400; 1.61975
 10; 50; 5; 8192; 12400; 1.62286
 10; 50; 5; 8192; 12400; 1.62019
 10; 50; 5; 8192; 12400; 1.62204
 10; 50; 5; 8192; 12400; 1.62234
 10; 50; 5; 8192; 12400; 1.62605
 10; 50; 5; 8192; 12400; 1.62148
 10; 50; 5; 8192; 12400; 1.61928
 10; 50; 5; 8192; 12400; 1.62500
