run;iterations;problem;ants;OptSolution;totaltime
 10; 50; 5; 8192; 12400.00; 3.47882
 10; 50; 5; 8192; 12400.00; 3.44000
 10; 50; 5; 8192; 12400.00; 3.48739
 10; 50; 5; 4096; 12400.00; 1.93992
 10; 50; 5; 4096; 12400.00; 1.94257
 10; 50; 5; 4096; 12400.00; 1.95142
 10; 50; 5; 4096; 12400.00; 1.91048
 10; 50; 5; 4096; 12400.00; 1.90973
 10; 50; 5; 4096; 12400.00; 1.88903
 10; 50; 5; 4096; 12400.00; 1.90921
 10; 50; 5; 4096; 12400.00; 1.90837
 10; 50; 5; 4096; 12400.00; 1.92916
 10; 50; 5; 4096; 12400.00; 1.90935
 10; 50; 5; 2048; 12400.00; 1.05273
 10; 50; 5; 2048; 12400.00; 1.07398
 10; 50; 5; 2048; 12400.00; 1.05652
 10; 50; 5; 2048; 12400.00; 1.01052
 10; 50; 5; 2048; 12400.00; 1.02649
 10; 50; 5; 2048; 12400.00; 1.07023
 10; 50; 5; 2048; 12400.00; 1.06825
 10; 50; 5; 2048; 12400.00; 1.06132
 10; 50; 5; 2048; 12400.00; 1.05517
 10; 50; 5; 2048; 12400.00; 1.04154
 10; 50; 5; 1024; 12400.00; 0.67845
 10; 50; 5; 1024; 12400.00; 0.70914
 10; 50; 5; 1024; 12400.00; 0.70532
 10; 50; 5; 1024; 12400.00; 0.68774
 10; 50; 5; 1024; 12400.00; 0.70094
 10; 50; 5; 1024; 12400.00; 0.70530
 10; 50; 5; 1024; 12400.00; 0.69127
 10; 50; 5; 1024; 12400.00; 0.68604
 10; 50; 5; 1024; 12400.00; 0.69144
 10; 50; 5; 1024; 12400.00; 0.67340
 10; 50; 6; 8192; 10618.00; 3.45564
 10; 50; 6; 8192; 10618.00; 3.68220
 10; 50; 6; 8192; 10618.00; 3.70979
 10; 50; 6; 8192; 10605.00; 3.84276
 10; 50; 6; 8192; 10618.00; 3.71753
 10; 50; 6; 8192; 10618.00; 3.75019
 10; 50; 6; 8192; 10618.00; 3.77365
 10; 50; 6; 8192; 10618.00; 3.73179
 10; 50; 6; 8192; 10618.00; 3.72824
 10; 50; 6; 8192; 10618.00; 3.75966
 10; 50; 6; 4096; 10618.00; 2.05814
 10; 50; 6; 4096; 10618.00; 1.95435
 10; 50; 6; 4096; 10600.00; 1.89079
 10; 50; 6; 4096; 10618.00; 1.99191
 10; 50; 6; 4096; 10618.00; 1.92425
 10; 50; 6; 4096; 10618.00; 1.98624
 10; 50; 6; 4096; 10605.00; 1.95592
 10; 50; 6; 4096; 10618.00; 1.90013
 10; 50; 6; 4096; 10618.00; 2.02283
 10; 50; 6; 4096; 10618.00; 1.92702
